date,persistence__both,persistence__long_only,har__both,har__long_only,shar__both,shar__long_only,har_rv_iv__both,har_rv_iv__long_only,har_x_lasso__both,har_x_lasso__long_only,hgb__both,hgb__long_only,lstm__both,lstm__long_only,lstm_x__both,lstm_x__long_only,combination__both,combination__long_only,always_short__both,always_long__both,always_long__long_only
2024-08-23,0.006018483175800602,0.006018483175800602,0.00034858170605228173,0.003173245819044126,0.00034858170605228157,0.003173245819044126,-0.0002735099395840694,0.0025511541734077755,-0.006767496966910992,-0.002010819957218356,-0.0021915708181092187,-0.0006075927189465978,-0.007101474540652797,-4.177911882764851e-05,-0.0033313326751689583,-0.0001586337646389434,-0.004672334068084579,-0.0018476699550927346,-0.01803629447450869,0.009317689277356824,0.009317689277356824
2024-08-26,-0.020880263331269383,-0.020880263331269383,-0.008722713178819529,-0.012292605899972709,-0.008722713178819529,-0.012292605899972709,0.0015041390993396821,-0.002065753621813498,-0.004155099722484422,-0.010091430128438689,-0.029251847154254468,-0.0312696462716946,0.003359758172196697,-0.007219859948767721,-0.025244772960023837,-0.02916330424853797,-0.011580126893362791,-0.015150019614515972,0.05346352674622438,-0.05455754636479775,-0.05455754636479775
2024-08-27,-0.002398050453259603,-0.002398050453259603,-0.0029307948270217528,-0.0016243566482755326,-0.002930794827021753,-0.0016243566482755326,-0.0029740768986522975,-0.001667638719906077,-0.00863218848055286,-0.006343918131048688,-0.009056687795739841,-0.008319808714766386,-0.004985395501026797,-0.001295303612277635,-0.00851052323089255,-0.006959131962361832,-0.008365613338477348,-0.007059175159731128,0.0023506453729121037,-0.005209219491641272,-0.005209219491641272
2024-08-28,0.01127703791383618,0.01127703791383618,0.005897282828323715,0.006658819008671435,0.0058972828283237145,0.006658819008671435,0.0009421651042224459,0.001703701284570166,0.006924980908889862,0.008722941827532816,0.020897133051544364,0.021304011208897928,0.0015041674857267189,0.00455858091756064,0.017110839275223104,0.018501922036512495,0.011514073193882743,0.01227560937423046,-0.03336991778282943,0.028142214066147194,0.028142214066147194
2024-08-29,-0.030456551476781606,-0.030456551476781606,-0.014750591424338962,-0.016885348346761374,-0.014750591424338962,-0.016885348346761378,-0.0017144147265396553,-0.003849171648962069,-0.015273319714469219,-0.01926265436636882,-0.05038638602801053,-0.05159232218085993,-0.0022330354308305145,-0.009426706621828717,-0.03785998238900182,-0.04064338088805203,-0.024012620379080855,-0.026147377301503266,0.06596818364100375,-0.06933255001976817,-0.06933255001976817
2024-08-30,-0.0021459467765586287,-0.0021459467765586287,-1.7817875898666344e-05,0.00023319424217742917,-1.7817875898666384e-05,0.00023319424217742917,-0.0003586903953660312,-0.00010767827728993562,-0.002913399718654989,0.00032361601958370747,0.001102383565848684,0.0012533286347531768,-0.003232886493339685,0.00029736866337237104,-0.0016625966090531793,0.0014234740602810242,0.00025079213267349275,0.0005018042507495883,-0.010857562683274766,-0.0006934118389746755,-0.0006934118389746755
2024-09-03,0.07101532913393384,0.07101532913393384,0.042195671216454025,0.03984289153074676,0.04219567121645402,0.039842891530746764,0.03834619558213268,0.03599341589642542,0.07690472655931664,0.07455194687360937,0.1359714566239773,0.13462834051997088,0.03253963993647004,0.027948145036035366,0.08835461524838974,0.08734495166668892,0.08754558270617692,0.08519280302046967,-0.14960102640609518,0.137844252503462,0.137844252503462
2024-09-04,-0.009493301908983488,-0.009493301908983488,-0.008024262962252834,-0.00443290751591965,-0.008024262962252834,-0.00443290751591965,-0.008768579413084258,-0.005177223966751072,-0.014438638828123282,-0.010847283381790095,-0.018046254539542745,-0.016515400563179912,-0.01000337010114916,-0.0038955906151198006,-0.012686622671172113,-0.010626121201201764,-0.01614962160887002,-0.012558266162536831,0.011120320107582028,-0.015003950106248004,-0.015003950106248004
2024-09-05,-0.003638314037182204,-0.003638314037182204,-0.004259351321226545,-0.007620197458517898,-0.004259351321226546,-0.0076201974585178986,0.004541706233918499,0.0011808600966271465,0.0015097577659228848,-0.001851088371368467,-0.016684564659852904,-0.020045410797144253,0.004620636559375348,-0.004842262440995553,-0.022698798582251427,-0.022698798582251427,-0.0031959000586638327,-0.006556746195955186,0.03160173186463375,-0.03550975390107956,-0.03550975390107956
2024-09-06,0.031981758257318686,0.031981758257318686,0.015689663070086242,0.01592986332783046,0.015689663070086242,0.01592986332783046,0.013266684427980775,0.013506884685724993,0.03136179793686774,0.031601998194611965,0.05544200952694918,0.05568220978469339,0.014925878978678081,0.014614477147969327,0.040935560488450984,0.040956913038819334,0.03834794598490795,0.03858814624265217,-0.08651119497584345,0.07251569031072254,0.07251569031072254
