date,rv5m_var,rq5m,n_buckets,rv5m,rs_pos_var,rs_neg_var
2022-06-17,0.000234779471425,4.61777793155e-08,77,0.243237387749,0.000116009726373,0.000118769745052
2022-06-21,6.1423262435e-05,5.31209806894e-09,77,0.124413271533,3.87095874181e-05,2.27136750169e-05
2022-06-22,0.000154842257666,2.64831435777e-08,77,0.197535437154,8.6250203047e-05,6.85920546189e-05
2022-06-23,0.000135124954885,2.91041679825e-08,77,0.184530454481,6.8987548197e-05,6.61374066882e-05
2022-06-24,8.68238202826e-05,3.09186636838e-08,77,0.147917553763,7.33136627786e-05,1.3510157504e-05
2022-06-27,0.000113397213215,1.49100787023e-08,77,0.16904466194,6.18681875078e-05,5.15290257075e-05
2022-06-28,0.000121287191472,1.18794853767e-08,77,0.174826692044,2.77968300612e-05,9.34903614106e-05
2022-06-29,0.000141248046904,3.42910249722e-08,77,0.188665067831,8.08691442607e-05,6.0378902643e-05
2022-06-30,0.000250853099045,5.44510394654e-08,77,0.251425895562,0.000123240634842,0.000127612464203
2022-07-01,0.000172560383157,5.00618308871e-08,77,0.208531092539,9.09787600161e-05,8.15816231412e-05
2022-07-05,0.000157677757535,3.20308763481e-08,77,0.199335884624,0.000106727232353,5.09505251828e-05
2022-07-06,0.000178898081155,5.1568133708e-08,77,0.212325967444,7.74727069176e-05,0.000101425374238
2022-07-07,3.29147080595e-05,1.48100423901e-09,77,0.091074180924,1.6745687885e-05,1.61690201745e-05
2022-07-08,9.44862800676e-05,8.37610803298e-09,77,0.154306651111,5.08135798481e-05,4.36727002194e-05
2022-07-11,5.88252322506e-05,1.00184085953e-08,77,0.121753679727,2.088957796e-05,3.79356542906e-05
2022-07-12,0.000107464824649,1.78239011638e-08,77,0.164563470465,4.85614455284e-05,5.89033791206e-05
2022-07-13,0.000218063185324,7.00317378827e-08,77,0.234418264437,0.000112060881599,0.000106002303726
2022-07-14,0.000126305291904,1.63728790872e-08,77,0.17840665223,7.17342147916e-05,5.45710771126e-05
2022-07-15,6.08796498914e-05,8.08299873969e-09,77,0.123861502383,4.01357442578e-05,2.07439056336e-05
2022-07-18,6.78970345604e-05,6.68570001083e-09,77,0.130805400153,2.01383780135e-05,4.77586565469e-05
2022-07-19,5.24243237681e-05,2.48439185045e-09,77,0.114938808022,3.78022583465e-05,1.46220654216e-05
2022-07-20,0.0001052974248,1.0484234971e-08,77,0.162895521883,5.25054368449e-05,5.27919879551e-05
2022-07-21,0.000124230973289,1.60506505656e-08,77,0.176935596387,7.24588914619e-05,5.1772081827e-05
2022-07-22,0.000101903765735,1.22814316209e-08,77,0.160249021729,4.71911547854e-05,5.47126109495e-05
2022-07-25,5.88107835128e-05,4.70221449169e-09,77,0.121738726152,3.22344701382e-05,2.65763133746e-05
2022-07-26,5.04950892661e-05,2.13860135348e-09,77,0.112804089,2.20182742275e-05,2.84768150386e-05
2022-07-27,0.00013810022145,7.55967179149e-08,77,0.186550946943,0.000105531302718,3.25689187322e-05
2022-07-28,7.82652548351e-05,1.11527157001e-08,77,0.140438044057,4.06788115007e-05,3.75864433345e-05
2022-07-29,4.79216015189e-05,2.50301786718e-09,77,0.109891963231,2.86243763447e-05,1.92972251742e-05
2022-08-01,0.000102398119978,1.1326606528e-08,77,0.160637250458,5.01206852143e-05,5.22774347641e-05
2022-08-02,8.68186393351e-05,6.90394599149e-09,77,0.147913140432,4.35746243751e-05,4.324401496e-05
2022-08-03,5.28395605983e-05,4.73171804252e-09,77,0.115393107553,2.85209686352e-05,2.43185919631e-05
2022-08-04,5.04427275241e-05,4.18720467855e-09,77,0.11274558677,2.60350829238e-05,2.44076446003e-05
2022-08-05,5.51060072447e-05,3.30952637109e-09,77,0.117841901825,2.95216745959e-05,2.55843326488e-05
2022-08-08,6.97421060305e-05,5.21839409333e-09,77,0.132570776266,2.49481163427e-05,4.47939896878e-05
2022-08-09,3.9570246909e-05,2.31379165661e-09,77,0.0998584108679,1.88401636692e-05,2.07300832398e-05
